grid,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5,ls_constructor_points,ls_driver_points,position
9.0,9.0,10.0,7.0,5.0,9.0,10.0,57.0,54.0,3
5.0,7.0,4.0,2.0,3.0,3.0,4.0,522.0,205.0,3
9.0,8.0,8.0,10.0,7.0,5.0,9.0,57.0,54.0,4
13.0,18.0,8.0,7.0,7.0,7.0,5.0,30.0,17.0,3
4.0,2.0,3.0,9.0,3.0,5.0,6.0,368.0,168.0,1
3.0,5.0,6.0,4.0,2.0,3.0,3.0,522.0,205.0,2
6.0,2.0,1.0,2.0,4.0,4.0,8.0,522.0,317.0,2
20.0,15.0,15.0,11.0,13.0,11.0,16.0,5.0,0.0,3
8.0,14.0,13.0,13.0,6.0,13.0,10.0,47.0,19.0,3
11.0,8.0,9.0,6.0,11.0,10.0,12.0,187.0,87.0,3
16.0,7.0,14.0,12.0,9.0,3.0,12.0,187.0,100.0,3
5.0,6.0,12.0,15.0,17.0,13.0,11.0,47.0,28.0,3
17.0,11.0,15.0,16.0,9.0,8.0,9.0,30.0,13.0,4
12.0,9.0,7.0,14.0,12.0,9.0,3.0,187.0,100.0,3
13.0,13.0,8.0,8.0,7.0,7.0,7.0,30.0,17.0,3
2.0,7.0,3.0,1.0,2.0,4.0,4.0,522.0,317.0,1
1.0,1.0,5.0,3.0,1.0,1.0,4.0,668.0,363.0,2
3.0,3.0,2.0,6.0,4.0,2.0,3.0,522.0,205.0,2
7.0,12.0,5.0,13.0,13.0,6.0,13.0,47.0,19.0,3
6.0,5.0,4.0,1.0,5.0,1.0,4.0,368.0,200.0,3
11.0,6.0,7.0,8.0,6.0,6.0,7.0,57.0,43.0,3
10.0,8.0,6.0,9.0,6.0,11.0,10.0,187.0,87.0,3
4.0,2.0,2.0,5.0,2.0,2.0,2.0,668.0,305.0,3
11.0,12.0,8.0,8.0,8.0,7.0,7.0,30.0,17.0,4
8.0,14.0,12.0,8.0,10.0,7.0,5.0,57.0,54.0,4
5.0,16.0,9.0,5.0,13.0,13.0,6.0,47.0,19.0,4
14.0,1.0,2.0,5.0,3.0,1.0,1.0,668.0,363.0,1
13.0,18.0,10.0,15.0,11.0,13.0,11.0,5.0,0.0,3
10.0,10.0,10.0,7.0,14.0,12.0,9.0,187.0,100.0,3
6.0,13.0,4.0,12.0,15.0,17.0,13.0,47.0,28.0,3
7.0,7.0,6.0,7.0,8.0,6.0,6.0,57.0,43.0,3
4.0,3.0,1.0,3.0,9.0,3.0,5.0,368.0,168.0,3
3.0,6.0,3.0,2.0,6.0,4.0,2.0,522.0,205.0,2
2.0,9.0,4.0,2.0,5.0,2.0,2.0,668.0,305.0,2
18.0,9.0,7.0,6.0,9.0,6.0,11.0,187.0,87.0,4
19.0,8.0,7.0,10.0,7.0,14.0,12.0,187.0,100.0,4
14.0,16.0,9.0,10.0,15.0,11.0,13.0,5.0,0.0,4
13.0,17.0,5.0,6.0,7.0,8.0,6.0,57.0,43.0,4
15.0,14.0,12.0,14.0,17.0,11.0,8.0,83.0,40.0,4
10.0,14.0,6.0,4.0,12.0,15.0,17.0,47.0,28.0,3
5.0,7.0,12.0,12.0,8.0,10.0,7.0,57.0,54.0,3
11.0,6.0,16.0,8.0,8.0,8.0,7.0,30.0,17.0,3
9.0,13.0,11.0,9.0,5.0,13.0,13.0,47.0,19.0,3
2.0,3.0,2.0,4.0,2.0,5.0,2.0,668.0,305.0,3
12.0,3.0,5.0,4.0,1.0,5.0,1.0,368.0,200.0,3
3.0,2.0,3.0,3.0,2.0,6.0,4.0,522.0,205.0,2
4.0,1.0,1.0,3.0,1.0,2.0,4.0,522.0,317.0,2
1.0,4.0,1.0,2.0,5.0,3.0,1.0,668.0,363.0,1
17.0,11.0,17.0,12.0,14.0,17.0,11.0,83.0,40.0,4
18.0,14.0,11.0,15.0,16.0,9.0,8.0,30.0,13.0,4
14.0,10.0,9.0,12.0,12.0,8.0,10.0,57.0,54.0,4
13.0,16.0,15.0,9.0,10.0,15.0,11.0,5.0,0.0,3
1.0,1.0,1.0,1.0,2.0,5.0,3.0,668.0,363.0,2
7.0,11.0,4.0,1.0,3.0,9.0,3.0,368.0,168.0,2
19.0,5.0,5.0,2.0,4.0,2.0,5.0,668.0,305.0,3
2.0,2.0,2.0,1.0,3.0,1.0,2.0,522.0,317.0,1
3.0,9.0,13.0,7.0,6.0,9.0,6.0,187.0,87.0,3
5.0,7.0,10.0,6.0,4.0,12.0,15.0,47.0,28.0,3
9.0,15.0,7.0,11.0,9.0,5.0,13.0,47.0,19.0,3
4.0,17.0,14.0,7.0,10.0,7.0,14.0,187.0,100.0,3
11.0,11.0,8.0,7.0,11.0,9.0,5.0,47.0,19.0,4
18.0,18.0,10.0,15.0,9.0,10.0,15.0,5.0,0.0,4
20.0,13.0,12.0,5.0,6.0,7.0,8.0,57.0,43.0,4
10.0,7.0,13.0,17.0,12.0,14.0,17.0,83.0,40.0,3
3.0,1.0,2.0,1.0,1.0,2.0,5.0,668.0,363.0,1
1.0,5.0,3.0,3.0,3.0,2.0,6.0,522.0,205.0,2
4.0,2.0,4.0,5.0,2.0,4.0,2.0,668.0,305.0,2
2.0,3.0,1.0,2.0,1.0,3.0,1.0,522.0,317.0,3
8.0,6.0,6.0,13.0,7.0,6.0,9.0,187.0,87.0,3
14.0,9.0,5.0,14.0,7.0,10.0,7.0,187.0,100.0,3
7.0,14.0,11.0,9.0,12.0,12.0,8.0,57.0,54.0,3
5.0,10.0,3.0,4.0,1.0,3.0,9.0,368.0,168.0,3
18.0,7.0,15.0,11.0,15.0,16.0,9.0,30.0,13.0,4
16.0,10.0,17.0,8.0,7.0,11.0,9.0,47.0,19.0,4
7.0,5.0,8.0,5.0,14.0,7.0,10.0,187.0,100.0,4
8.0,9.0,7.0,10.0,6.0,4.0,12.0,47.0,28.0,4
20.0,8.0,10.0,13.0,17.0,12.0,14.0,83.0,40.0,4
14.0,17.0,16.0,10.0,15.0,9.0,10.0,5.0,0.0,4
10.0,9.0,14.0,12.0,5.0,6.0,7.0,57.0,43.0,3
2.0,6.0,5.0,3.0,4.0,1.0,3.0,368.0,168.0,2
3.0,5.0,4.0,1.0,2.0,1.0,3.0,522.0,317.0,2
4.0,3.0,3.0,4.0,5.0,2.0,4.0,668.0,305.0,3
1.0,1.0,1.0,2.0,1.0,1.0,2.0,668.0,363.0,1
6.0,2.0,4.0,5.0,4.0,1.0,5.0,368.0,200.0,3
11.0,7.0,8.0,16.0,8.0,8.0,8.0,30.0,17.0,3
12.0,4.0,9.0,11.0,9.0,12.0,12.0,57.0,54.0,3
5.0,4.0,2.0,3.0,3.0,3.0,2.0,522.0,205.0,3
12.0,8.0,10.0,14.0,12.0,5.0,6.0,57.0,43.0,4
11.0,10.0,8.0,9.0,11.0,9.0,12.0,57.0,54.0,4
15.0,14.0,12.0,15.0,11.0,15.0,16.0,30.0,13.0,4
14.0,11.0,14.0,10.0,13.0,17.0,12.0,83.0,40.0,4
16.0,6.0,7.0,8.0,16.0,8.0,8.0,30.0,17.0,4
10.0,15.0,11.0,16.0,10.0,15.0,9.0,5.0,0.0,4
9.0,8.0,15.0,7.0,10.0,6.0,4.0,47.0,28.0,4
6.0,7.0,7.0,6.0,13.0,7.0,6.0,187.0,87.0,3
2.0,4.0,1.0,1.0,2.0,1.0,1.0,668.0,363.0,1
1.0,1.0,4.0,3.0,4.0,5.0,2.0,668.0,305.0,2
3.0,2.0,3.0,4.0,1.0,2.0,1.0,522.0,317.0,2
4.0,3.0,5.0,2.0,3.0,3.0,3.0,522.0,205.0,3
8.0,6.0,16.0,8.0,5.0,14.0,7.0,187.0,100.0,3
18.0,11.0,6.0,4.0,5.0,4.0,1.0,368.0,200.0,3
5.0,13.0,18.0,17.0,8.0,7.0,11.0,47.0,19.0,3
19.0,5.0,2.0,5.0,3.0,4.0,1.0,368.0,168.0,3
20.0,15.0,13.0,11.0,16.0,10.0,15.0,5.0,0.0,4
19.0,14.0,16.0,12.0,15.0,11.0,15.0,30.0,13.0,4
18.0,11.0,14.0,7.0,8.0,16.0,8.0,30.0,17.0,4
11.0,6.0,9.0,7.0,6.0,13.0,7.0,187.0,87.0,3
1.0,1.0,1.0,1.0,1.0,2.0,1.0,668.0,363.0,1
2.0,4.0,2.0,4.0,3.0,4.0,5.0,668.0,305.0,2
3.0,2.0,5.0,2.0,5.0,3.0,4.0,368.0,168.0,2
15.0,3.0,6.0,6.0,4.0,5.0,4.0,368.0,200.0,3
13.0,17.0,17.0,8.0,9.0,11.0,9.0,57.0,54.0,3
8.0,4.0,3.0,3.0,4.0,1.0,2.0,522.0,317.0,3
9.0,7.0,10.0,16.0,8.0,5.0,14.0,187.0,100.0,3
5.0,9.0,11.0,15.0,7.0,10.0,6.0,47.0,28.0,3
4.0,5.0,4.0,5.0,2.0,3.0,3.0,522.0,205.0,3
17.0,12.0,15.0,16.0,12.0,15.0,11.0,30.0,13.0,4
15.0,11.0,15.0,14.0,10.0,13.0,17.0,83.0,40.0,4
16.0,15.0,12.0,13.0,11.0,16.0,10.0,5.0,0.0,3
10.0,8.0,7.0,10.0,16.0,8.0,5.0,187.0,100.0,3
11.0,7.0,10.0,17.0,8.0,9.0,11.0,57.0,54.0,3
7.0,6.0,12.0,10.0,14.0,12.0,5.0,57.0,43.0,3
3.0,5.0,2.0,2.0,4.0,3.0,4.0,668.0,305.0,3
5.0,2.0,6.0,3.0,3.0,4.0,1.0,522.0,317.0,3
1.0,1.0,1.0,1.0,1.0,1.0,2.0,668.0,363.0,2
18.0,4.0,3.0,5.0,2.0,5.0,3.0,368.0,168.0,2
2.0,3.0,5.0,4.0,5.0,2.0,3.0,522.0,205.0,1
16.0,8.0,8.0,18.0,17.0,8.0,7.0,47.0,19.0,4
18.0,15.0,8.0,11.0,15.0,7.0,10.0,47.0,28.0,4
17.0,6.0,14.0,15.0,14.0,10.0,13.0,83.0,40.0,4
11.0,5.0,9.0,9.0,7.0,6.0,13.0,187.0,87.0,4
2.0,1.0,2.0,3.0,5.0,2.0,5.0,368.0,168.0,1
10.0,11.0,10.0,12.0,13.0,11.0,16.0,5.0,0.0,3
15.0,12.0,11.0,15.0,16.0,12.0,15.0,30.0,13.0,3
7.0,7.0,6.0,12.0,10.0,14.0,12.0,57.0,43.0,3
5.0,2.0,5.0,2.0,2.0,4.0,3.0,668.0,305.0,3
3.0,9.0,3.0,1.0,1.0,1.0,1.0,668.0,363.0,3
6.0,3.0,1.0,5.0,4.0,5.0,2.0,522.0,205.0,2
4.0,4.0,4.0,6.0,3.0,3.0,4.0,522.0,317.0,2
18.0,12.0,11.0,9.0,9.0,7.0,6.0,187.0,87.0,4
17.0,8.0,14.0,14.0,7.0,8.0,16.0,30.0,17.0,4
12.0,9.0,8.0,7.0,10.0,16.0,8.0,187.0,100.0,3
19.0,16.0,12.0,14.0,15.0,14.0,10.0,83.0,40.0,4
15.0,11.0,7.0,10.0,17.0,8.0,9.0,57.0,54.0,4
10.0,14.0,15.0,8.0,18.0,17.0,8.0,47.0,19.0,3
8.0,15.0,16.0,8.0,11.0,15.0,7.0,47.0,28.0,3
2.0,1.0,2.0,4.0,6.0,3.0,3.0,522.0,317.0,3
3.0,2.0,5.0,5.0,2.0,2.0,4.0,668.0,305.0,3
11.0,6.0,4.0,6.0,6.0,4.0,5.0,368.0,200.0,3
4.0,3.0,3.0,1.0,5.0,4.0,5.0,522.0,205.0,2
5.0,5.0,1.0,2.0,3.0,5.0,2.0,368.0,168.0,2
1.0,4.0,4.0,3.0,1.0,1.0,1.0,668.0,363.0,1
18.0,12.0,8.0,11.0,15.0,16.0,12.0,30.0,13.0,4
13.0,13.0,9.0,15.0,8.0,18.0,17.0,47.0,19.0,3
20.0,18.0,18.0,12.0,14.0,15.0,14.0,83.0,40.0,4
3.0,3.0,6.0,2.0,4.0,6.0,3.0,522.0,317.0,2
7.0,11.0,8.0,16.0,8.0,11.0,15.0,47.0,28.0,3
14.0,7.0,10.0,8.0,7.0,10.0,16.0,187.0,100.0,3
1.0,2.0,1.0,4.0,3.0,1.0,1.0,668.0,363.0,1
11.0,11.0,12.0,7.0,10.0,17.0,8.0,57.0,54.0,3
2.0,1.0,5.0,5.0,5.0,2.0,2.0,668.0,305.0,3
5.0,5.0,4.0,4.0,6.0,6.0,4.0,368.0,200.0,3
6.0,5.0,2.0,1.0,2.0,3.0,5.0,368.0,168.0,2
15.0,9.0,17.0,14.0,14.0,7.0,8.0,30.0,17.0,4
10.0,11.0,8.0,10.0,8.0,7.0,10.0,59.0,62.0,4
11.0,7.0,6.0,6.0,12.0,10.0,14.0,122.0,69.0,3
20.0,2.0,5.0,9.0,7.0,8.0,3.0,10.0,5.0,4
7.0,12.0,10.0,9.0,15.0,8.0,18.0,93.0,56.0,3
16.0,14.0,13.0,18.0,12.0,14.0,15.0,7.0,6.0,3
9.0,3.0,3.0,3.0,1.0,5.0,4.0,571.0,251.0,3
3.0,1.0,2.0,6.0,2.0,4.0,6.0,571.0,320.0,3
4.0,6.0,3.0,2.0,1.0,2.0,3.0,419.0,249.0,2
1.0,2.0,1.0,1.0,4.0,3.0,1.0,655.0,408.0,2
2.0,8.0,5.0,5.0,5.0,5.0,2.0,655.0,247.0,1
15.0,9.0,10.0,12.0,12.0,11.0,15.0,10.0,5.0,3
6.0,5.0,6.0,10.0,9.0,15.0,8.0,93.0,56.0,4
18.0,14.0,9.0,13.0,18.0,12.0,14.0,7.0,6.0,4
15.0,12.0,10.0,10.0,12.0,12.0,11.0,10.0,5.0,4
20.0,11.0,17.0,5.0,9.0,7.0,8.0,10.0,5.0,4
4.0,2.0,1.0,5.0,5.0,5.0,5.0,655.0,247.0,2
14.0,16.0,13.0,8.0,10.0,8.0,7.0,59.0,62.0,3
5.0,6.0,3.0,3.0,2.0,1.0,2.0,419.0,249.0,3
3.0,3.0,2.0,1.0,1.0,4.0,3.0,655.0,408.0,1
8.0,4.0,8.0,3.0,3.0,1.0,5.0,571.0,251.0,3
2.0,1.0,4.0,2.0,6.0,2.0,4.0,571.0,320.0,3
16.0,14.0,14.0,9.0,13.0,18.0,12.0,7.0,6.0,4
18.0,5.0,16.0,17.0,5.0,9.0,7.0,10.0,5.0,4
14.0,9.0,6.0,12.0,7.0,10.0,17.0,122.0,53.0,4
9.0,10.0,13.0,6.0,10.0,9.0,15.0,93.0,56.0,4
10.0,17.0,9.0,8.0,16.0,8.0,11.0,93.0,37.0,4
13.0,3.0,7.0,8.0,3.0,3.0,1.0,571.0,251.0,3
1.0,2.0,2.0,1.0,5.0,5.0,5.0,655.0,247.0,2
3.0,8.0,5.0,4.0,2.0,6.0,2.0,571.0,320.0,2
5.0,5.0,4.0,3.0,3.0,2.0,1.0,419.0,249.0,3
2.0,4.0,1.0,2.0,1.0,1.0,4.0,655.0,408.0,1
7.0,1.0,4.0,4.0,4.0,6.0,6.0,419.0,170.0,3
12.0,12.0,10.0,13.0,8.0,10.0,8.0,59.0,62.0,3
15.0,9.0,7.0,6.0,6.0,12.0,10.0,122.0,69.0,4
12.0,13.0,13.0,13.0,6.0,10.0,9.0,93.0,56.0,4
13.0,8.0,12.0,14.0,9.0,13.0,18.0,7.0,6.0,3
9.0,5.0,14.0,6.0,12.0,7.0,10.0,122.0,53.0,3
5.0,3.0,8.0,10.0,13.0,8.0,10.0,59.0,62.0,3
4.0,8.0,4.0,4.0,3.0,3.0,2.0,419.0,249.0,3
3.0,4.0,3.0,5.0,4.0,2.0,6.0,571.0,320.0,2
2.0,1.0,1.0,1.0,2.0,1.0,1.0,655.0,408.0,2
1.0,2.0,2.0,2.0,1.0,5.0,5.0,655.0,247.0,1
0.0,2.0,9.0,7.0,8.0,3.0,3.0,571.0,251.0,3
0.0,6.0,14.0,7.0,6.0,6.0,12.0,122.0,69.0,4
14.0,2.0,10.0,9.0,7.0,8.0,3.0,571.0,251.0,4
15.0,9.0,6.0,8.0,10.0,13.0,8.0,59.0,62.0,4
17.0,8.0,17.0,16.0,17.0,5.0,9.0,10.0,5.0,4
13.0,5.0,7.0,4.0,4.0,4.0,6.0,419.0,170.0,4
9.0,9.0,12.0,10.0,10.0,12.0,12.0,10.0,5.0,3
12.0,7.0,7.0,14.0,6.0,12.0,7.0,122.0,53.0,3
8.0,6.0,13.0,13.0,13.0,6.0,10.0,93.0,56.0,3
3.0,4.0,3.0,3.0,5.0,4.0,2.0,571.0,320.0,3
4.0,3.0,4.0,4.0,4.0,3.0,3.0,419.0,249.0,2
1.0,2.0,1.0,2.0,2.0,1.0,5.0,655.0,247.0,2
2.0,1.0,2.0,1.0,1.0,2.0,1.0,655.0,408.0,1
7.0,10.0,11.0,9.0,8.0,16.0,8.0,93.0,37.0,3
16.0,12.0,15.0,6.0,8.0,10.0,13.0,59.0,62.0,4
11.0,8.0,13.0,14.0,7.0,6.0,6.0,122.0,69.0,4
14.0,4.0,14.0,10.0,9.0,7.0,8.0,571.0,251.0,4
20.0,3.0,18.0,17.0,16.0,17.0,5.0,10.0,5.0,4
5.0,13.0,7.0,13.0,13.0,13.0,6.0,93.0,56.0,4
17.0,17.0,9.0,12.0,14.0,9.0,13.0,7.0,6.0,4
7.0,14.0,9.0,12.0,10.0,10.0,12.0,10.0,5.0,3
6.0,1.0,12.0,7.0,4.0,4.0,4.0,419.0,170.0,3
9.0,10.0,8.0,7.0,14.0,6.0,12.0,122.0,53.0,3
8.0,7.0,6.0,8.0,13.0,10.0,11.0,33.0,29.0,3
3.0,9.0,3.0,4.0,4.0,4.0,3.0,419.0,249.0,3
2.0,5.0,2.0,1.0,2.0,2.0,1.0,655.0,247.0,2
4.0,2.0,4.0,3.0,3.0,5.0,4.0,571.0,320.0,2
1.0,3.0,1.0,2.0,1.0,1.0,2.0,655.0,408.0,1
13.0,15.0,10.0,11.0,9.0,8.0,16.0,93.0,37.0,3
16.0,6.0,17.0,14.0,10.0,9.0,7.0,571.0,251.0,4
14.0,12.0,10.0,10.0,11.0,9.0,8.0,93.0,37.0,4
15.0,14.0,12.0,15.0,6.0,8.0,10.0,59.0,62.0,4
19.0,7.0,18.0,18.0,17.0,16.0,17.0,10.0,5.0,4
0.0,13.0,14.0,7.0,13.0,13.0,13.0,93.0,56.0,4
11.0,8.0,6.0,8.0,7.0,14.0,6.0,122.0,53.0,4
2.0,5.0,1.0,1.0,2.0,1.0,1.0,655.0,408.0,1
17.0,9.0,16.0,9.0,12.0,14.0,9.0,7.0,6.0,3
1.0,1.0,2.0,4.0,3.0,3.0,5.0,571.0,320.0,2
3.0,10.0,5.0,5.0,5.0,3.0,5.0,48.0,39.0,2
6.0,2.0,3.0,2.0,1.0,2.0,2.0,655.0,247.0,3
10.0,12.0,7.0,9.0,12.0,10.0,10.0,10.0,5.0,3
4.0,4.0,9.0,12.0,7.0,4.0,4.0,419.0,170.0,3
7.0,7.0,13.0,13.0,14.0,7.0,6.0,122.0,69.0,3
5.0,11.0,5.0,6.0,8.0,13.0,10.0,33.0,29.0,3
9.0,3.0,4.0,3.0,4.0,4.0,4.0,419.0,249.0,3
17.0,17.0,9.0,16.0,9.0,12.0,14.0,7.0,6.0,4
16.0,11.0,14.0,10.0,10.0,11.0,9.0,93.0,37.0,4
15.0,6.0,17.0,14.0,7.0,13.0,13.0,93.0,56.0,4
8.0,4.0,6.0,9.0,12.0,7.0,4.0,419.0,170.0,4
1.0,1.0,1.0,1.0,1.0,2.0,1.0,655.0,408.0,1
13.0,9.0,7.0,13.0,13.0,14.0,7.0,122.0,69.0,3
12.0,3.0,15.0,17.0,14.0,10.0,9.0,571.0,251.0,3
6.0,8.0,11.0,6.0,8.0,7.0,14.0,122.0,53.0,3
7.0,5.0,2.0,2.0,4.0,3.0,3.0,571.0,320.0,3
4.0,2.0,5.0,4.0,3.0,4.0,4.0,419.0,249.0,3
3.0,10.0,3.0,5.0,5.0,5.0,3.0,48.0,39.0,2
2.0,7.0,4.0,3.0,2.0,1.0,2.0,655.0,247.0,2
15.0,13.0,8.0,7.0,13.0,13.0,14.0,122.0,69.0,4
14.0,14.0,13.0,9.0,16.0,9.0,12.0,7.0,6.0,4
11.0,4.0,20.0,14.0,10.0,10.0,11.0,93.0,37.0,4
12.0,3.0,11.0,6.0,9.0,12.0,7.0,419.0,170.0,4
10.0,5.0,17.0,17.0,14.0,7.0,13.0,93.0,56.0,4
16.0,16.0,10.0,7.0,9.0,12.0,10.0,10.0,5.0,4
13.0,7.0,12.0,12.0,15.0,6.0,8.0,59.0,62.0,4
2.0,1.0,4.0,5.0,4.0,3.0,4.0,419.0,249.0,1
6.0,2.0,7.0,15.0,17.0,14.0,10.0,571.0,251.0,3
19.0,12.0,6.0,11.0,6.0,8.0,7.0,122.0,53.0,3
8.0,11.0,8.0,5.0,6.0,8.0,13.0,33.0,29.0,3
4.0,4.0,1.0,1.0,1.0,1.0,2.0,655.0,408.0,3
9.0,3.0,5.0,2.0,2.0,4.0,3.0,571.0,320.0,3
3.0,1.0,2.0,4.0,3.0,2.0,1.0,655.0,247.0,2
1.0,9.0,3.0,3.0,5.0,5.0,5.0,48.0,39.0,2
18.0,12.0,14.0,13.0,9.0,16.0,9.0,7.0,6.0,4
20.0,13.0,18.0,18.0,18.0,17.0,16.0,10.0,5.0,4
6.0,1.0,4.0,5.0,2.0,2.0,4.0,571.0,320.0,4
15.0,10.0,11.0,12.0,12.0,15.0,6.0,59.0,62.0,4
2.0,2.0,5.0,1.0,1.0,1.0,1.0,655.0,408.0,1
17.0,15.0,17.0,10.0,7.0,9.0,12.0,10.0,5.0,3
1.0,4.0,3.0,2.0,4.0,3.0,2.0,655.0,247.0,2
5.0,13.0,7.0,8.0,5.0,6.0,8.0,33.0,29.0,3
10.0,6.0,13.0,8.0,7.0,13.0,13.0,122.0,69.0,3
13.0,8.0,8.0,6.0,11.0,6.0,8.0,122.0,53.0,3
7.0,5.0,12.0,11.0,6.0,9.0,12.0,419.0,170.0,3
12.0,3.0,9.0,7.0,15.0,17.0,14.0,571.0,251.0,3
4.0,4.0,1.0,4.0,5.0,4.0,3.0,419.0,249.0,3
5.0,3.0,8.0,9.0,7.0,15.0,17.0,571.0,251.0,4
4.0,14.0,4.0,7.0,8.0,5.0,6.0,33.0,29.0,4
1.0,1.0,1.0,5.0,1.0,1.0,1.0,655.0,408.0,3
12.0,11.0,19.0,17.0,17.0,14.0,7.0,93.0,56.0,3
6.0,6.0,16.0,20.0,14.0,10.0,10.0,93.0,37.0,3
7.0,12.0,6.0,8.0,6.0,11.0,6.0,122.0,53.0,3
14.0,15.0,9.0,17.0,10.0,7.0,9.0,10.0,5.0,2
20.0,5.0,16.0,4.0,5.0,2.0,2.0,571.0,320.0,2
2.0,4.0,5.0,1.0,4.0,5.0,4.0,419.0,249.0,1
18.0,7.0,15.0,18.0,18.0,18.0,17.0,10.0,5.0,3
14.0,7.0,8.0,19.0,17.0,17.0,14.0,93.0,56.0,4
20.0,4.0,7.0,12.0,11.0,6.0,9.0,419.0,170.0,4
13.0,11.0,3.0,9.0,17.0,10.0,7.0,10.0,5.0,4
11.0,12.0,10.0,13.0,8.0,7.0,13.0,122.0,69.0,4
19.0,13.0,10.0,15.0,18.0,18.0,18.0,10.0,5.0,4
18.0,17.0,13.0,14.0,13.0,9.0,16.0,7.0,6.0,4
16.0,14.0,17.0,11.0,12.0,12.0,15.0,59.0,62.0,4
3.0,1.0,9.0,1.0,5.0,1.0,1.0,655.0,408.0,1
1.0,5.0,1.0,5.0,1.0,4.0,5.0,419.0,249.0,2
5.0,2.0,2.0,16.0,4.0,5.0,2.0,571.0,320.0,2
6.0,6.0,14.0,4.0,7.0,8.0,5.0,33.0,29.0,3
10.0,3.0,12.0,8.0,9.0,7.0,15.0,571.0,251.0,3
2.0,5.0,2.0,3.0,2.0,4.0,3.0,655.0,247.0,3
8.0,9.0,5.0,6.0,8.0,6.0,11.0,122.0,53.0,3
0.0,3.0,19.0,10.0,15.0,18.0,18.0,10.0,5.0,4
6.0,4.0,7.0,12.0,8.0,9.0,7.0,571.0,251.0,4
10.0,3.0,14.0,7.0,12.0,11.0,6.0,419.0,170.0,4
8.0,8.0,13.0,8.0,19.0,17.0,17.0,93.0,56.0,4
9.0,7.0,7.0,16.0,20.0,14.0,10.0,93.0,37.0,4
13.0,9.0,6.0,14.0,4.0,7.0,8.0,33.0,29.0,3
3.0,2.0,1.0,9.0,1.0,5.0,1.0,655.0,408.0,2
4.0,4.0,8.0,2.0,3.0,2.0,4.0,655.0,247.0,2
2.0,1.0,3.0,2.0,16.0,4.0,5.0,571.0,320.0,3
16.0,13.0,17.0,13.0,14.0,13.0,9.0,7.0,6.0,3
7.0,5.0,11.0,17.0,11.0,12.0,12.0,59.0,62.0,3
19.0,12.0,15.0,3.0,9.0,17.0,10.0,10.0,5.0,3
12.0,6.0,12.0,10.0,13.0,8.0,7.0,122.0,69.0,3
9.0,10.0,10.0,17.0,13.0,14.0,13.0,7.0,6.0,4
15.0,8.0,17.0,19.0,10.0,15.0,18.0,10.0,5.0,4
13.0,15.0,13.0,7.0,16.0,20.0,14.0,93.0,37.0,4
0.0,2.0,16.0,7.0,12.0,8.0,9.0,571.0,251.0,4
4.0,4.0,4.0,3.0,2.0,16.0,4.0,571.0,320.0,4
17.0,15.0,9.0,6.0,14.0,4.0,7.0,33.0,29.0,4
1.0,12.0,2.0,3.0,3.0,5.0,5.0,48.0,39.0,1
3.0,3.0,3.0,8.0,2.0,3.0,2.0,655.0,247.0,2
2.0,1.0,2.0,1.0,9.0,1.0,5.0,655.0,408.0,2
5.0,4.0,14.0,14.0,7.0,12.0,11.0,419.0,170.0,3
18.0,8.0,6.0,11.0,17.0,11.0,12.0,59.0,62.0,3
19.0,5.0,2.0,1.0,5.0,1.0,4.0,419.0,249.0,3
6.0,14.0,8.0,12.0,10.0,13.0,8.0,122.0,69.0,3
17.0,15.0,16.0,13.0,7.0,16.0,20.0,93.0,37.0,4
13.0,18.0,12.0,13.0,8.0,19.0,17.0,93.0,56.0,4
19.0,7.0,17.0,17.0,19.0,10.0,15.0,10.0,5.0,4
14.0,9.0,7.0,15.0,3.0,9.0,17.0,10.0,5.0,4
20.0,6.0,4.0,14.0,14.0,7.0,12.0,419.0,170.0,4
16.0,14.0,12.0,10.0,17.0,13.0,14.0,7.0,6.0,4
7.0,8.0,5.0,5.0,6.0,8.0,6.0,122.0,53.0,4
11.0,13.0,11.0,9.0,6.0,14.0,4.0,33.0,29.0,3
5.0,4.0,2.0,3.0,8.0,2.0,3.0,655.0,247.0,3
2.0,1.0,3.0,2.0,1.0,9.0,1.0,655.0,408.0,3
4.0,2.0,8.0,2.0,1.0,5.0,1.0,419.0,249.0,2
1.0,9.0,1.0,2.0,3.0,3.0,5.0,48.0,39.0,2
3.0,3.0,13.0,4.0,3.0,2.0,16.0,571.0,320.0,1
8.0,10.0,5.0,8.0,12.0,10.0,13.0,122.0,69.0,3
15.0,4.0,15.0,16.0,7.0,12.0,8.0,571.0,251.0,4
19.0,12.0,15.0,7.0,15.0,3.0,9.0,10.0,5.0,4
14.0,15.0,13.0,12.0,10.0,17.0,13.0,7.0,6.0,4
2.0,1.0,4.0,3.0,2.0,1.0,9.0,655.0,408.0,1
13.0,8.0,17.0,12.0,13.0,8.0,19.0,93.0,56.0,3
4.0,2.0,5.0,2.0,3.0,8.0,2.0,655.0,247.0,2
1.0,7.0,2.0,1.0,2.0,3.0,3.0,48.0,39.0,2
9.0,5.0,3.0,8.0,2.0,1.0,5.0,419.0,249.0,3
6.0,12.0,9.0,5.0,8.0,12.0,10.0,122.0,69.0,3
5.0,17.0,12.0,5.0,5.0,6.0,8.0,122.0,53.0,3
11.0,10.0,7.0,6.0,11.0,17.0,11.0,59.0,62.0,3
0.0,9.0,16.0,17.0,17.0,19.0,10.0,10.0,5.0,4
